id,User,Date,Tweet
613,officialABAT,2018-09-30 15:56:24+00:00,"6. Something much greater waits in the balance. What is at stake is nothing less than the future of the people of this state and how we can best maximise our collective destiny. By resort to direct primaries, the party places the people’s future soundly in their hands."
614,officialABAT,2018-09-30 15:55:48+00:00,"5. We are democrats in the truest sense of the word. As such, we forever search for what is good and right for the people. With this ideal as our guide, tomorrow’s primary cannot be shaded by selfish ambition or the perceived personal grievance between this or that person."
615,officialABAT,2018-09-30 15:55:23+00:00,4. No other party in Nigeria dare attempt what we have already dedicated ourselves to do. I thank and commend all APC members and all Lagosians who have lent their support to this historic and humane mission upon which our party has embarked.
616,officialABAT,2018-09-30 15:55:02+00:00,"3. While our party is young, it has grown fast and has travelled far in a short time. This speaks well of the character of you, the party’s rank-and-file members. What, in other nations, has taken political parties generations to achieve, we have done in a few brief years."
617,officialABAT,2018-09-30 15:54:36+00:00,"2. With the holding of direct primaries to elect governorship candidates in Lagos and other states, the APC takes a groundbreaking step toward greater internal democracy and progressive governance for the benefit of all people."
618,officialABAT,2018-09-30 15:54:15+00:00,"1. GOVERNORSHIP PRIMARY STATEMENT

30th September, 2018

Tomorrow, our party and the people of Lagos will have an encounter with destiny. We shall hold our governorship primary."
619,officialABAT,2018-08-19 18:43:36+00:00,"14. “However, no progressive enactment bears his name for he cared not for progress. He has been more focused on changing the rules of the Senate to favour himself and changing the order of elections so as to coincide with his selfish designs”."
620,officialABAT,2018-08-19 18:43:10+00:00,"13. Clothed is he in ample power and influence. If he saw areas where government and the nation needed help, he could have easily applied his energies to these areas. He could have drafted legislation and easily got laws passed."
621,officialABAT,2018-08-19 18:43:00+00:00,12. He added: “For Saraki to talk about lack of governance is for him to deny who he is and the position he holds. This man stands as Nigeria’s Number 3 citizen.
622,officialABAT,2018-08-19 18:41:52+00:00,"11. If Saraki had remained in the APC, he would be unable to reclaim his Senate seat let alone the Senate Presidency. He thus bolted because he lusts for the presidency but was promised by the PDP, at least, a return to his position in the Senate”."
623,officialABAT,2018-08-19 18:41:43+00:00,"10. On Senate President, he said: “Much the same for Senate President Saraki. Returning to the PDP, he harbors dreams of the presidency but Tambuwal’s ambition will dwarf Saraki’s when the two collide."
624,officialABAT,2018-08-19 18:41:15+00:00,9. His exit had nothing to do with governance of the nation. It was about forging a personal ambition predicated on the defeat of progressive reform not the advancement of it”.
625,officialABAT,2018-08-19 18:40:56+00:00,"8. “But for the promise made by PDP headliners like Rivers State Governor Wike that he would have the PDP presidential nomination, Tambuwal would not have left."
626,officialABAT,2018-08-19 18:40:20+00:00,"7. However, he had not the stomach to challenge President Buhari in a primary. Tambuwal felt further insulted that he would be compelled to face a direct primary just to retain the governorship nomination."
627,officialABAT,2018-08-19 18:39:13+00:00,"6. Speaking specifically on the Sokoto governor’s defection, the APC leader said: “Governor Tambuwal’s exit can be distilled to one cause. He covets the presidency."
628,officialABAT,2018-08-19 18:38:45+00:00,"5. “Nigeria is undergoing a historic transition. Sometimes awkwardly, tentatively, yet inexorably, we nurture political and governance reform. We steadily close the door on the old malpractices that have caused a rich nation to reside in the tenement of the global poor”."
629,officialABAT,2018-08-19 18:38:17+00:00,"4. Asiwaju Tinubu asked the people to go beyond the debate on the numbers in the Senate of House of Representatives, saying “we must pull back from the shallow headlines to recognize that something fundamental is at stake."
630,officialABAT,2018-08-19 18:38:04+00:00,"3. According to him, the defectors “left the party to return to a motley agglomeration that would promise them what true democracy could not: automatic tickets, sharing of the national wealth and other offices and privileges”."
631,officialABAT,2018-08-19 18:36:49+00:00,"2. Asiwaju said on Sunday in Lagos that the defectors wanted automatic tickets and sharing of the national wealth which the APC could not guarantee.The APC leader unfolded his mind in a lengthy statement he personally signed, entitled “They Go Away Because We Go the Right Way”."
632,officialABAT,2018-08-19 18:34:34+00:00,"1. APC National Leader, Asiwaju Bola Tinubu, has opened up on the recent defections in the polity, saying Senate President Bukola Saraki and Sokoto State Governor Aminu Waziri Tambuwal among others left the APC because the party could not offer them what they wanted."
633,officialABAT,2018-08-19 18:34:21+00:00,"Saraki, Tambuwal Left APC Because They Wanted Automatic Tickets, Says Tinubu +Text of Speech"
634,officialABAT,2018-06-24 19:54:50+00:00,"11.Buhari has done significant work clearing yesterday’s mess so that we may reach a better future.When his critics grossly falsify by saying he hasn't achieved enough,remember what the old woman told me“Your broom is good but it takes more than a stroke to clean a dirty house.”"
635,officialABAT,2018-06-24 19:52:55+00:00,"10.When the PDP holds their convention and presents their candidates, the public should ask them.  If the question is asked, theirs will be the quietest convention ever held. They dare not answer the question with honesty for an honest answer will destroy them."
636,officialABAT,2018-06-24 19:51:15+00:00,"9. The APC was not brought into existence to compel the majority to serve the few. For 16 consecutive years, the PDP had already assumed that mean role.

The APC came into being to reverse this unjust equation."
637,officialABAT,2018-06-24 19:50:50+00:00,8. The APC’s formation is the most important political development in our recent history. This is not due to the names of those who founded the party. It is because of the ideals upon which the party was established.
638,officialABAT,2018-06-24 19:50:22+00:00,"7. While they planned a lifetime of greedy enrichment by looting the people’s resources and the public treasury for 60 years, we moved to reform the economy to bring development and aid to the poor."
639,officialABAT,2018-06-24 19:49:53+00:00,"6. With their schemes foiled, those who tried to destroy us must bear witness to the destruction of their edifice of corrupt governance and their dreams of unjust domination of our nation."
640,officialABAT,2018-06-24 19:49:23+00:00,"5. Lacking the courage to face the democratic will of the people, they tried to misuse the courts as a weapon against democracy. We thank the judiciary for following the letter and spirit of the constitution by dismissing this dirty dozen of malicious cases filed against us."
